Experiment,ReleaseDate,TaxID,ScientificName,species_tax_id,class_tax_id,strain_tax_id,species,LibraryLayout,Platform,Model,Run,SRAStudy,BioProject,ProjectID,Sample,BioSample,Submission,LibraryStrategy,LibrarySelection,LibrarySource,Body_Site,CenterName,InsertSize,InsertDev,SRA ID,GEO Series,GEO Sample,PMID,Biosample ID,biosample_strain,biosample_genotype,reference_sequence,project_name,condition_name,strain_description,base_media,carbon_source,nitrogen_source,aerobicity,supplement,temperature,pH,growth_phase,OD,additional_notes,Host,ScientificNameCurated,Biosample,R1,R2
SRX3456060,2/13/19 18:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR6359998,SRP126360,PRJNA421560,421560,SRS2744757,SAMN08146621,SRA637071,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4814927,GSE107835,GSM2881307,30682134,8146621,14028s,wild type,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX3456061,2/13/19 18:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR6359999,SRP126360,PRJNA421560,421560,SRS2744758,SAMN08146620,SRA637071,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4814928,GSE107835,GSM2881308,30682134,8146620,14028s,wild type,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX3456062,2/13/19 18:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR6360000,SRP126360,PRJNA421560,421560,SRS2744760,SAMN08146619,SRA637071,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4814929,GSE107835,GSM2881309,30682134,8146619,14028s,wild type,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX3456063,2/13/19 18:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR6360001,SRP126360,PRJNA421560,421560,SRS2744762,SAMN08146618,SRA637071,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4814930,GSE107835,GSM2881310,30682134,8146618,14028s,wild type,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX3456064,2/13/19 18:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR6360002,SRP126360,PRJNA421560,421560,SRS2744759,SAMN08146617,SRA637071,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4814931,GSE107835,GSM2881311,30682134,8146617,14028s,wild type,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX3456065,2/13/19 18:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR6360003,SRP126360,PRJNA421560,421560,SRS2744761,SAMN08146616,SRA637071,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4814932,GSE107835,GSM2881312,30682134,8146616,14028s,wild type,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX3456066,2/13/19 18:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR6360004,SRP126360,PRJNA421560,421560,SRS2744763,SAMN08146615,SRA637071,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4814933,GSE107835,GSM2881313,30682134,8146615,14028s,wild type,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX3456067,2/13/19 18:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR6360005,SRP126360,PRJNA421560,421560,SRS2744764,SAMN08146614,SRA637071,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4814934,GSE107835,GSM2881314,30682134,8146614,14028s,wild type,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX3456068,2/13/19 18:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR6360006,SRP126360,PRJNA421560,421560,SRS2744765,SAMN08146613,SRA637071,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4814935,GSE107835,GSM2881315,30682134,8146613,14028s,wild type,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX3456069,2/13/19 18:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR6360007,SRP126360,PRJNA421560,421560,SRS2744766,SAMN08146612,SRA637071,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4814936,GSE107835,GSM2881316,30682134,8146612,14028s,wild type,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX3456070,2/13/19 18:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR6360008,SRP126360,PRJNA421560,421560,SRS2744767,SAMN08146611,SRA637071,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4814937,GSE107835,GSM2881317,30682134,8146611,14028s,csrA:: (markerless deletion of CDS after 51st codon),,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX3456071,2/13/19 18:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR6360009,SRP126360,PRJNA421560,421560,SRS2744768,SAMN08146627,SRA637071,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4814938,GSE107835,GSM2881318,30682134,8146627,14028s,csrA:: (markerless deletion of CDS after 51st codon),,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX3456072,2/13/19 18:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR6360010,SRP126360,PRJNA421560,421560,SRS2744769,SAMN08146626,SRA637071,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4814939,GSE107835,GSM2881319,30682134,8146626,14028s,csrA:: (markerless deletion of CDS after 51st codon),,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX3456073,2/13/19 18:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR6360011,SRP126360,PRJNA421560,421560,SRS2744770,SAMN08146649,SRA637071,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4814940,GSE107835,GSM2881320,30682134,8146649,14028s,csrA:: (markerless deletion of CDS after 51st codon),,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX3456074,2/13/19 18:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR6360012,SRP126360,PRJNA421560,421560,SRS2744771,SAMN08146648,SRA637071,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4814941,GSE107835,GSM2881321,30682134,8146648,14028s,csrA:: (markerless deletion of CDS after 51st codon),,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX3456075,2/13/19 18:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR6360013,SRP126360,PRJNA421560,421560,SRS2744772,SAMN08146625,SRA637071,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4814942,GSE107835,GSM2881322,30682134,8146625,14028s,csrA:: (markerless deletion of CDS after 51st codon),,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX3456076,2/13/19 18:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR6360014,SRP126360,PRJNA421560,421560,SRS2744773,SAMN08146624,SRA637071,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4814943,GSE107835,GSM2881323,30682134,8146624,14028s,csrA:: (markerless deletion of CDS after 51st codon),,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX3456077,2/13/19 18:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR6360015,SRP126360,PRJNA421560,421560,SRS2744774,SAMN08146623,SRA637071,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4814944,GSE107835,GSM2881324,30682134,8146623,14028s,csrA:: (markerless deletion of CDS after 51st codon),,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX3456078,2/13/19 18:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR6360016,SRP126360,PRJNA421560,421560,SRS2744775,SAMN08146622,SRA637071,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4814945,GSE107835,GSM2881325,30682134,8146622,14028s,csrA:: (markerless deletion of CDS after 51st codon),,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX3456079,2/13/19 18:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR6360017,SRP126360,PRJNA421560,421560,SRS2744777,SAMN08146647,SRA637071,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4814946,GSE107835,GSM2881326,30682134,8146647,14028s,csrA:: (markerless deletion of CDS after 51st codon),,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX3456080,2/13/19 18:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR6360018,SRP126360,PRJNA421560,421560,SRS2744776,SAMN08146646,SRA637071,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4814947,GSE107835,GSM2881327,30682134,8146646,14028s,wild type,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX3456082,2/13/19 18:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR6360020,SRP126360,PRJNA421560,421560,SRS2744779,SAMN08146644,SRA637071,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4814949,GSE107835,GSM2881329,30682134,8146644,14028s,wild type,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX3456083,2/13/19 18:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR6360021,SRP126360,PRJNA421560,421560,SRS2744780,SAMN08146643,SRA637071,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4814950,GSE107835,GSM2881330,30682134,8146643,14028s,wild type,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX3456084,2/13/19 18:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR6360022,SRP126360,PRJNA421560,421560,SRS2744781,SAMN08146642,SRA637071,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4814951,GSE107835,GSM2881331,30682134,8146642,14028s,wild type,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX3456085,2/13/19 18:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR6360023,SRP126360,PRJNA421560,421560,SRS2744782,SAMN08146641,SRA637071,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4814952,GSE107835,GSM2881332,30682134,8146641,14028s,wild type,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX3456086,2/13/19 18:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR6360024,SRP126360,PRJNA421560,421560,SRS2744783,SAMN08146640,SRA637071,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4814953,GSE107835,GSM2881333,30682134,8146640,14028s,wild type,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX3456087,2/13/19 18:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR6360025,SRP126360,PRJNA421560,421560,SRS2744784,SAMN08146639,SRA637071,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4814954,GSE107835,GSM2881334,30682134,8146639,14028s,wild type,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX3456088,2/13/19 18:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR6360026,SRP126360,PRJNA421560,421560,SRS2744785,SAMN08146638,SRA637071,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4814955,GSE107835,GSM2881335,30682134,8146638,14028s,wild type,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX3456089,2/13/19 18:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR6360027,SRP126360,PRJNA421560,421560,SRS2744786,SAMN08146637,SRA637071,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4814956,GSE107835,GSM2881336,30682134,8146637,14028s,wild type,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX3456090,2/13/19 18:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR6360028,SRP126360,PRJNA421560,421560,SRS2744787,SAMN08146636,SRA637071,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4814957,GSE107835,GSM2881337,30682134,8146636,14028s,csrA:: (markerless deletion of CDS after 51st codon),,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX3456091,2/13/19 18:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR6360029,SRP126360,PRJNA421560,421560,SRS2744788,SAMN08146635,SRA637071,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4814958,GSE107835,GSM2881338,30682134,8146635,14028s,csrA:: (markerless deletion of CDS after 51st codon),,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX3456092,2/13/19 18:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR6360030,SRP126360,PRJNA421560,421560,SRS2744789,SAMN08146634,SRA637071,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4814959,GSE107835,GSM2881339,30682134,8146634,14028s,csrA:: (markerless deletion of CDS after 51st codon),,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX3456093,2/13/19 18:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR6360031,SRP126360,PRJNA421560,421560,SRS2744791,SAMN08146633,SRA637071,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4814960,GSE107835,GSM2881340,30682134,8146633,14028s,csrA:: (markerless deletion of CDS after 51st codon),,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX3456094,2/13/19 18:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR6360032,SRP126360,PRJNA421560,421560,SRS2744790,SAMN08146632,SRA637071,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4814961,GSE107835,GSM2881341,30682134,8146632,14028s,csrA:: (markerless deletion of CDS after 51st codon),,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX3456095,2/13/19 18:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR6360033,SRP126360,PRJNA421560,421560,SRS2744792,SAMN08146631,SRA637071,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4814962,GSE107835,GSM2881342,30682134,8146631,14028s,csrA:: (markerless deletion of CDS after 51st codon),,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX3456096,2/13/19 18:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR6360034,SRP126360,PRJNA421560,421560,SRS2744793,SAMN08146630,SRA637071,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4814963,GSE107835,GSM2881343,30682134,8146630,14028s,csrA:: (markerless deletion of CDS after 51st codon),,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX3456097,2/13/19 18:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR6360035,SRP126360,PRJNA421560,421560,SRS2744794,SAMN08146629,SRA637071,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4814964,GSE107835,GSM2881344,30682134,8146629,14028s,csrA:: (markerless deletion of CDS after 51st codon),,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX3456098,2/13/19 18:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR6360036,SRP126360,PRJNA421560,421560,SRS2744795,SAMN08146628,SRA637071,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4814965,GSE107835,GSM2881345,30682134,8146628,14028s,csrA:: (markerless deletion of CDS after 51st codon),,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX3471973,12/17/17 19:11,568708,Salmonella enterica subsp. enterica serovar Typhimurium str. D23580,28901,1236,568708,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR6377145,SRP126785,PRJNA422455,422455,SRS2758604,SAMN08178227,SRA638961,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4833537,GSE108104,GSM2889537,29487214,8178227,D23580,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. D23580,,,
SRX3471974,12/17/17 19:11,568708,Salmonella enterica subsp. enterica serovar Typhimurium str. D23580,28901,1236,568708,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR6377146,SRP126785,PRJNA422455,422455,SRS2758606,SAMN08178226,SRA638961,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4833538,GSE108104,GSM2889538,29487214,8178226,D23580,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. D23580,,,
SRX3471975,12/17/17 19:11,568708,Salmonella enterica subsp. enterica serovar Typhimurium str. D23580,28901,1236,568708,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR6377147,SRP126785,PRJNA422455,422455,SRS2758602,SAMN08178225,SRA638961,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4833539,GSE108104,GSM2889539,29487214,8178225,D23580,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. D23580,,,
SRX3471976,12/17/17 19:11,568708,Salmonella enterica subsp. enterica serovar Typhimurium str. D23580,28901,1236,568708,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR6377148,SRP126785,PRJNA422455,422455,SRS2758603,SAMN08178224,SRA638961,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4833540,GSE108104,GSM2889540,29487214,8178224,D23580,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. D23580,,,
SRX3471977,12/17/17 19:11,568708,Salmonella enterica subsp. enterica serovar Typhimurium str. D23580,28901,1236,568708,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR6377149,SRP126785,PRJNA422455,422455,SRS2758599,SAMN08178223,SRA638961,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4833541,GSE108104,GSM2889541,29487214,8178223,D23580,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. D23580,,,
SRX3471978,12/17/17 19:11,568708,Salmonella enterica subsp. enterica serovar Typhimurium str. D23580,28901,1236,568708,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR6377150,SRP126785,PRJNA422455,422455,SRS2758607,SAMN08178222,SRA638961,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4833542,GSE108104,GSM2889542,29487214,8178222,D23580,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. D23580,,,
SRX347205,9/5/14 0:00,216597,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,28901,1236,216597,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR974727;SRR974742;SRR974743;SRR974744;SRR974745;SRR974746;SRR974755;SRR974756;SRR974757;SRR974789;SRR974790;SRR974791,SRP029710,PRJNA218104,218104,SRS478046,SAMN02347466,SRA100130,RNA-Seq,cDNA,TRANSCRIPTOMIC,,USDA-ARS,0,0,492740,,,,2347466,SL1344,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,,,
SRX3480833,1/22/19 0:24,216597,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,28901,1236,216597,Salmonella enterica,PAIRED,ILLUMINA,Illumina MiSeq,SRR6387350,SRP126963,PRJNA422894,422894,SRS2766805,SAMN08200110,SRA639857,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4843980,GSE108234,GSM2893436,30718400,8200110,SL1344 sraL-,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,,,
SRX3480834,1/22/19 0:24,216597,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,28901,1236,216597,Salmonella enterica,PAIRED,ILLUMINA,Illumina MiSeq,SRR6387351,SRP126963,PRJNA422894,422894,SRS2766806,SAMN08200111,SRA639857,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,4843981,GSE108234,GSM2893437,30718400,8200111,SL1344 sraL-,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,,,
SRX3794467,3/15/18 6:25,28901,Salmonella enterica subsp. enterica serovar Virchow,28901,1236,28901,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR6838607,SRP135747,PRJNA438422,438422,SRS3046605,SAMN08715657,SRA666730,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,,"FOOD-BORNE PATHOGEN OMICS RESEARCH CENTER, FORC",0,0,5229140,,,,8715657,FORC_038,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Virchow,,,
SRX3794468,3/15/18 6:26,28901,Salmonella enterica subsp. enterica serovar Virchow,28901,1236,28901,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR6838606,SRP135747,PRJNA438422,438422,SRS3046606,SAMN08715659,SRA666730,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,,"FOOD-BORNE PATHOGEN OMICS RESEARCH CENTER, FORC",0,0,5229141,,,,8715659,FORC_038,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Virchow,,,
SRX3794469,3/15/18 6:28,28901,Salmonella enterica subsp. enterica serovar Virchow,28901,1236,28901,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR6838605,SRP135747,PRJNA438422,438422,SRS3046609,SAMN08715658,SRA666730,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,,"FOOD-BORNE PATHOGEN OMICS RESEARCH CENTER, FORC",0,0,5229142,,,,8715658,FORC_038,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Virchow,,,
SRX3794470,3/15/18 6:26,28901,Salmonella enterica subsp. enterica serovar Virchow,28901,1236,28901,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR6838604,SRP135747,PRJNA438422,438422,SRS3046607,SAMN08715660,SRA666730,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,,"FOOD-BORNE PATHOGEN OMICS RESEARCH CENTER, FORC",0,0,5229143,,,,8715660,FORC_038,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Virchow,,,
