Experiment	ReleaseDate	TaxID	ScientificName	species_tax_id	class_tax_id	strain_tax_id	species	LibraryLayout	Platform	Model	Run	SRAStudy	BioProject	ProjectID	Sample	BioSample	Submission	LibraryStrategy	LibrarySelection	LibrarySource	Body_Site	CenterName	InsertSize	InsertDev	SRA ID	GEO Series	GEO Sample	PMID	Biosample ID	biosample_strain	biosample_genotype	reference_sequence	project_name	condition_name	reference_condition	strain_description	base_media	carbon_source	nitrogen_source	aerobicity	supplement	temperature	pH	growth_phase	OD	additional_notes	ScientificName_curated	Host	Knockout	Other_available_omics	Biological_replicate	Technical_replicate	SampleID	R1	R2
SRX6861380	2020-07-04 13:23:12	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR10133000	SRP222064	PRJNA565972	565972	SRS5399096	SAMN12774600	SRA963463	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	9030005	GSE137586	GSM4082086	32723920	12774600	14028s	wild type	NC_016856.1;NC_016855.1	FEDS	WT_HH_novo_spiked	WT_LB	WT	HH minimal medium			Aerobic		37C	7.7		0.8		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		1	1	WT_HH_novo_spiked		
SRX6861381	2020-07-04 13:23:12	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR10133001	SRP222064	PRJNA565972	565972	SRS5399097	SAMN12774599	SRA963463	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	9030006	GSE137586	GSM4082087	32723920	12774599	14028s	wild type	NC_016856.1;NC_016855.1	FEDS	WT_HH_novo_continuous	WT_LB	WT	HH minimal medium			Aerobic		37C	7.7		0.8		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		1	1	WT_HH_novo_continuous		
SRX6861387	2020-07-04 13:23:12	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR10133007	SRP222064	PRJNA565972	565972	SRS5399103	SAMN12774592	SRA963463	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	9030012	GSE137586	GSM4082093	32723920	12774592	14028s	wild type	NC_016856.1;NC_016855.1	FEDS	WT_LB	WT_LB	WT	LB			Aerobic		37C	7.7		0.8		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		1	1	WT_LB		
SRX6861382	2020-07-04 13:23:12	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR10133002	SRP222064	PRJNA565972	565972	SRS5399098	SAMN12774598	SRA963463	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	9030007	GSE137586	GSM4082088	32723920	12774598	14028s	wild type	NC_016856.1;NC_016855.1	FEDS	WT_HH	WT_LB	WT	HH minimal medium			Aerobic		37C	7.7		0.8		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		1	1	WT_HH		
SRX6861384	2020-07-04 13:23:12	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR10133004	SRP222064	PRJNA565972	565972	SRS5399100	SAMN12774596	SRA963463	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	9030009	GSE137586	GSM4082090	32723920	12774596	14028s	wild type	NC_016856.1;NC_016855.1	FEDS	WT_HH800	WT_LB	WT	HH800			Aerobic		37C	7.7		0.8		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		1	1	WT_HH800		
SRX6861385	2020-07-04 13:23:12	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR10133005	SRP222064	PRJNA565972	565972	SRS5399101	SAMN12774595	SRA963463	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	9030010	GSE137586	GSM4082091	32723920	12774595	14028s	wild type	NC_016856.1;NC_016855.1	FEDS	WT_HH_Fe	WT_LB	WT	HH minimal medium			Aerobic		37C	7.7		0.8		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		1	1	WT_HH_Fe		
SRX6861388	2020-07-04 13:23:12	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR10133008	SRP222064	PRJNA565972	565972	SRS5399104	SAMN12774589	SRA963463	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	9030013	GSE137586	GSM4082094	32723920	12774589	14028s speE oat	speE oat	NC_016856.1;NC_016855.1	FEDS	speE_oat_HH800	WT_LB	speE_oat	HH800			Aerobic		37C	7.7		0.8		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		speE_oat		1	1	speE_oat_HH800		
SRX7514152	1/7/20 14:26	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10843537	SRP239815	PRJNA599397	599397	SRS5919903	SAMN02604137	SRA1021457	RNA-Seq	cDNA	TRANSCRIPTOMIC		KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS	0	0	9810532			32140513	2604137	14028S	wild type	NC_016856.1;NC_016855.1	novobiocin	500_Novobiocin_10min	0_Novobiocin_0min	WT	LB			Aerobic		37C		mid-log	0.6(A600)		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		1	1	500_N_10min_1		
SRX7514153	1/7/20 14:26	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10843536	SRP239815	PRJNA599397	599397	SRS5919903	SAMN02604137	SRA1021457	RNA-Seq	cDNA	TRANSCRIPTOMIC		KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS	0	0	9810533			32140513	2604137	14028S	wild type	NC_016856.1;NC_016855.1	novobiocin	500_Novobiocin_10min	0_Novobiocin_0min	WT	LB			Aerobic		37C		mid-log	0.6(A600)		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		2	1	500_N_10min_2		
SRX7514154	1/7/20 14:28	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10843535	SRP239815	PRJNA599397	599397	SRS5919903	SAMN02604137	SRA1021457	RNA-Seq	cDNA	TRANSCRIPTOMIC		KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS	0	0	9810534			32140513	2604137	14028S	wild type	NC_016856.1;NC_016855.1	novobiocin	0_Novobiocin_20min	0_Novobiocin_0min	WT	LB			Aerobic		37C		mid-log	0.6(A600)		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		2	1	0_N_20min_2		
SRX7514155	1/7/20 14:27	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10843534	SRP239815	PRJNA599397	599397	SRS5919903	SAMN02604137	SRA1021457	RNA-Seq	cDNA	TRANSCRIPTOMIC		KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS	0	0	9810535			32140513	2604137	14028S	wild type	NC_016856.1;NC_016855.1	novobiocin	0_Novobiocin_20min	0_Novobiocin_0min	WT	LB			Aerobic		37C		mid-log	0.6(A600)		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		3	1	0_N_20min_3		
SRX7514156	1/7/20 14:27	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10843533	SRP239815	PRJNA599397	599397	SRS5919903	SAMN02604137	SRA1021457	RNA-Seq	cDNA	TRANSCRIPTOMIC		KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS	0	0	9810536			32140513	2604137	14028S	wild type	NC_016856.1;NC_016855.1	novobiocin	0_Novobiocin_0min	0_Novobiocin_0min	WT	LB			Aerobic		37C		mid-log	0.6(A600)		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		1	1	0_N_0min_1		
SRX7514157	1/7/20 14:27	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10843532	SRP239815	PRJNA599397	599397	SRS5919903	SAMN02604137	SRA1021457	RNA-Seq	cDNA	TRANSCRIPTOMIC		KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS	0	0	9810537			32140513	2604137	14028S	wild type	NC_016856.1;NC_016855.1	novobiocin	0_Novobiocin_0min	0_Novobiocin_0min	WT	LB			Aerobic		37C		mid-log	0.6(A600)		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		2	1	0_N_0min_2		
SRX7514158	1/7/20 14:27	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10843531	SRP239815	PRJNA599397	599397	SRS5919903	SAMN02604137	SRA1021457	RNA-Seq	cDNA	TRANSCRIPTOMIC		KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS	0	0	9810538			32140513	2604137	14028S	wild type	NC_016856.1;NC_016855.1	novobiocin	0_Novobiocin_0min	0_Novobiocin_0min	WT	LB			Aerobic		37C		mid-log	0.6(A600)		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		3	1	0_N_0min_3		
SRX7514159	1/7/20 14:28	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10843530	SRP239815	PRJNA599397	599397	SRS5919903	SAMN02604137	SRA1021457	RNA-Seq	cDNA	TRANSCRIPTOMIC		KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS	0	0	9810539			32140513	2604137	14028S	wild type	NC_016856.1;NC_016855.1	novobiocin	0_Novobiocin_60min	0_Novobiocin_0min	WT	LB			Aerobic		37C		mid-log	0.6(A600)		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		1	1	0_N_60min_1		
SRX7514160	1/7/20 14:27	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10843529	SRP239815	PRJNA599397	599397	SRS5919903	SAMN02604137	SRA1021457	RNA-Seq	cDNA	TRANSCRIPTOMIC		KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS	0	0	9810540			32140513	2604137	14028S	wild type	NC_016856.1;NC_016855.1	novobiocin	0_Novobiocin_60min	0_Novobiocin_0min	WT	LB			Aerobic		37C		mid-log	0.6(A600)		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		2	1	0_N_60min_2		
SRX7514161	1/7/20 14:27	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10843528	SRP239815	PRJNA599397	599397	SRS5919903	SAMN02604137	SRA1021457	RNA-Seq	cDNA	TRANSCRIPTOMIC		KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS	0	0	9810541			32140513	2604137	14028S	wild type	NC_016856.1;NC_016855.1	novobiocin	0_Novobiocin_60min	0_Novobiocin_0min	WT	LB			Aerobic		37C		mid-log	0.6(A600)		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		3	1	0_N_60min_3		
SRX7514162	1/7/20 14:27	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10843527	SRP239815	PRJNA599397	599397	SRS5919903	SAMN02604137	SRA1021457	RNA-Seq	cDNA	TRANSCRIPTOMIC		KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS	0	0	9810542			32140513	2604137	14028S	wild type	NC_016856.1;NC_016855.1	novobiocin	100_Novobiocin_60min	0_Novobiocin_0min	WT	LB			Aerobic		37C		mid-log	0.6(A600)		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		1	1	100_N_60min_1		
SRX7514163	1/7/20 14:27	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10843526	SRP239815	PRJNA599397	599397	SRS5919903	SAMN02604137	SRA1021457	RNA-Seq	cDNA	TRANSCRIPTOMIC		KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS	0	0	9810543			32140513	2604137	14028S	wild type	NC_016856.1;NC_016855.1	novobiocin	100_Novobiocin_60min	0_Novobiocin_0min	WT	LB			Aerobic		37C		mid-log	0.6(A600)		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		2	1	100_N_60min_2		
SRX7514164	1/7/20 14:24	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10843525	SRP239815	PRJNA599397	599397	SRS5919903	SAMN02604137	SRA1021457	RNA-Seq	cDNA	TRANSCRIPTOMIC		KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS	0	0	9810544			32140513	2604137	14028S	wild type	NC_016856.1;NC_016855.1	novobiocin	500_Novobiocin_10min	0_Novobiocin_0min	WT	LB			Aerobic		37C		mid-log	0.6(A600)		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		3	1	500_N_10min_3		
SRX7514165	1/7/20 14:27	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10843524	SRP239815	PRJNA599397	599397	SRS5919903	SAMN02604137	SRA1021457	RNA-Seq	cDNA	TRANSCRIPTOMIC		KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS	0	0	9810545			32140513	2604137	14028S	wild type	NC_016856.1;NC_016855.1	novobiocin	100_Novobiocin_60min	0_Novobiocin_0min	WT	LB			Aerobic		37C		mid-log	0.6(A600)		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		3	1	100_N_60min_3		
SRX7514166	1/7/20 14:26	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10843523	SRP239815	PRJNA599397	599397	SRS5919903	SAMN02604137	SRA1021457	RNA-Seq	cDNA	TRANSCRIPTOMIC		KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS	0	0	9810546			32140513	2604137	14028S	wild type	NC_016856.1;NC_016855.1	novobiocin	500_Novobiocin_60min	0_Novobiocin_0min	WT	LB			Aerobic		37C		mid-log	0.6(A600)		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		1	1	500_N_60min_1		
SRX7514167	1/7/20 14:27	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10843522	SRP239815	PRJNA599397	599397	SRS5919903	SAMN02604137	SRA1021457	RNA-Seq	cDNA	TRANSCRIPTOMIC		KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS	0	0	9810547			32140513	2604137	14028S	wild type	NC_016856.1;NC_016855.1	novobiocin	500_Novobiocin_60min	0_Novobiocin_0min	WT	LB			Aerobic		37C		mid-log	0.6(A600)		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		2	1	500_N_60min_2		
SRX7514168	1/7/20 14:28	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10843521	SRP239815	PRJNA599397	599397	SRS5919903	SAMN02604137	SRA1021457	RNA-Seq	cDNA	TRANSCRIPTOMIC		KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS	0	0	9810548			32140513	2604137	14028S	wild type	NC_016856.1;NC_016855.1	novobiocin	500_Novobiocin_60min	0_Novobiocin_0min	WT	LB			Aerobic		37C		mid-log	0.6(A600)		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		3	1	500_N_60min_3		
SRX7514169	1/7/20 14:24	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10843520	SRP239815	PRJNA599397	599397	SRS5919903	SAMN02604137	SRA1021457	RNA-Seq	cDNA	TRANSCRIPTOMIC		KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS	0	0	9810549			32140513	2604137	14028S	wild type	NC_016856.1;NC_016855.1	novobiocin	500_Novobiocin_20min	0_Novobiocin_0min	WT	LB			Aerobic		37C		mid-log	0.6(A600)		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		1	1	500_N_20min_1		
SRX7514170	1/7/20 14:24	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10843519	SRP239815	PRJNA599397	599397	SRS5919903	SAMN02604137	SRA1021457	RNA-Seq	cDNA	TRANSCRIPTOMIC		KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS	0	0	9810550			32140513	2604137	14028S	wild type	NC_016856.1;NC_016855.1	novobiocin	500_Novobiocin_20min	0_Novobiocin_0min	WT	LB			Aerobic		37C		mid-log	0.6(A600)		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		2	1	500_N_20min_2		
SRX7514171	1/7/20 14:24	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10843518	SRP239815	PRJNA599397	599397	SRS5919903	SAMN02604137	SRA1021457	RNA-Seq	cDNA	TRANSCRIPTOMIC		KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS	0	0	9810551			32140513	2604137	14028S	wild type	NC_016856.1;NC_016855.1	novobiocin	500_Novobiocin_20min	0_Novobiocin_0min	WT	LB			Aerobic		37C		mid-log	0.6(A600)		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		3	1	500_N_20min_3		
SRX7514172	1/7/20 14:24	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10843517	SRP239815	PRJNA599397	599397	SRS5919903	SAMN02604137	SRA1021457	RNA-Seq	cDNA	TRANSCRIPTOMIC		KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS	0	0	9810552			32140513	2604137	14028S	wild type	NC_016856.1;NC_016855.1	novobiocin	0_Novobiocin_10min	0_Novobiocin_0min	WT	LB			Aerobic		37C		mid-log	0.6(A600)		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		1	1	0_N_10min_1		
SRX7514173	1/7/20 14:24	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10843516	SRP239815	PRJNA599397	599397	SRS5919903	SAMN02604137	SRA1021457	RNA-Seq	cDNA	TRANSCRIPTOMIC		KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS	0	0	9810553			32140513	2604137	14028S	wild type	NC_016856.1;NC_016855.1	novobiocin	0_Novobiocin_10min	0_Novobiocin_0min	WT	LB			Aerobic		37C		mid-log	0.6(A600)		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		2	1	0_N_10min_2		
SRX7514174	1/7/20 14:26	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10843515	SRP239815	PRJNA599397	599397	SRS5919903	SAMN02604137	SRA1021457	RNA-Seq	cDNA	TRANSCRIPTOMIC		KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS	0	0	9810554			32140513	2604137	14028S	wild type	NC_016856.1;NC_016855.1	novobiocin	0_Novobiocin_10min	0_Novobiocin_0min	WT	LB			Aerobic		37C		mid-log	0.6(A600)		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		3	1	0_N_10min_3		
SRX7514175	1/7/20 14:23	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10843514	SRP239815	PRJNA599397	599397	SRS5919903	SAMN02604137	SRA1021457	RNA-Seq	cDNA	TRANSCRIPTOMIC		KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS	0	0	9810555			32140513	2604137	14028S	wild type	NC_016856.1;NC_016855.1	novobiocin	0_Novobiocin_20min	0_Novobiocin_0min	WT	LB			Aerobic		37C		mid-log	0.6(A600)		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		1	1	0_N_20min_1		
SRX8370456	2020-05-21 16:32:35	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR11819506	SRP262500	PRJNA634123	634123	SRS6685741	SAMN14984205	SRA1077628	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10887653	GSE150943	GSM4561645		14984205	14028S	wild type	NC_016856.1;NC_016855.1	Nontyphoidal_comparisons	rep	rep		LB			Aerobic		37C		Late-log			Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028s				1	1	rep1		
SRX8370457	2020-05-21 16:32:35	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR11819507	SRP262500	PRJNA634123	634123	SRS6685742	SAMN14984204	SRA1077628	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10887654	GSE150943	GSM4561646		14984204	14028S	wild type	NC_016856.1;NC_016855.1	Nontyphoidal_comparisons	rep	rep		LB			Aerobic		37C		Late-log			Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028s				2	1	rep2		
SRX8370458	2020-05-21 16:32:35	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR11819508	SRP262500	PRJNA634123	634123	SRS6685743	SAMN14984203	SRA1077628	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10887655	GSE150943	GSM4561647		14984203	14028S	wild type	NC_016856.1;NC_016855.1	Nontyphoidal_comparisons	rep	rep		LB			Aerobic		37C		Late-log			Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028s				3	1	rep3		
SRX8515182	2020-06-09 23:11:14	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	28901	Salmonella enterica	PAIRED	ILLUMINA	HiSeq X Ten	SRR11971431	SRP266692	PRJNA638315	638315	SRS6813269	SAMN15187179	SRA1085248	RNA-Seq	RANDOM	TRANSCRIPTOMIC		ZHEJIANG UNIVERSITY SCHOOL OF MEDICINE	0	0	11068407				15187179	14028S	wild type	NC_016856.1;NC_016855.1	14028S	SPI1	SPI1		SPI1										Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S				1	1	SPI1		
SRX8515186	2020-06-09 23:05:18	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	28901	Salmonella enterica	PAIRED	ILLUMINA	HiSeq X Ten	SRR11971427	SRP266692	PRJNA638315	638315	SRS6813269	SAMN15187179	SRA1085248	RNA-Seq	RANDOM	TRANSCRIPTOMIC		ZHEJIANG UNIVERSITY SCHOOL OF MEDICINE	0	0	11068411				15187179	14028S	wild type	NC_016856.1;NC_016855.1	14028S	SPI2	SPI1		SPI2										Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S				1	1	SPI2		
SRX103230	8/28/12 14:41	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	Illumina Genome Analyzer	SRR358748	SRP009089	PRJNA75069	75069	SRS269092	SAMN00744389	SRA047329	RNA-Seq	cDNA	TRANSCRIPTOMIC		YALE UNIVERSITY	0	0	120044				744389			NC_016856.1;NC_016855.1	asRNA	salmonella	salmonella												Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S				1	1	salmonella		
SRX1462104	2/2/16 0:00	59201	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	59201	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR2972946	SRP066926	PRJNA304665	304665	SRS1189536	SAMN04305954	SRA314642	RNA-Seq	RANDOM	TRANSCRIPTOMIC		UNIVERSITY OF CALIFORNIA, IRVINE	300	100	2066885			26857569	4305954	Typhimurium		NC_016856.1;NC_016855.1	14028S_paratyphiA	42C_log	37C_log	1						42C		log			Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S				1	1	42C_log_1		
SRX1462217	2/2/16 0:00	59201	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	59201	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR2973268	SRP066926	PRJNA304665	304665	SRS1187192	SAMN04305946	SRA314642	RNA-Seq	RANDOM	TRANSCRIPTOMIC		UNIVERSITY OF CALIFORNIA, IRVINE	300	100	2066998			26857569	4305946	Typhimurium		NC_016856.1;NC_016855.1	14028S_paratyphiA	42C_stationary	37C_log	2						42C		stationary			Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S				2	1	42C_stationary_2		
SRX1462103	2/2/16 0:00	59201	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	59201	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR2972892	SRP066926	PRJNA304665	304665	SRS1189535	SAMN04305948	SRA314642	RNA-Seq	RANDOM	TRANSCRIPTOMIC		UNIVERSITY OF CALIFORNIA, IRVINE	300	100	2066884			26857569	4305948	Typhimurium		NC_016856.1;NC_016855.1	14028S_paratyphiA	37C_log	37C_log	2						37C		log			Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S				2	1	37C_log_2		
